,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,sentiment
80,"<U+0001F3C1> VICTORIOUS <U+0001F3C1>

@CorynRivera, the reigning Prudential #RideLondon Classique champion, has won the 2018 OVO Energy W… https://t.co/yeE5rNe4Nu",FALSE,12,NA,18/06/2018 14:47,TRUE,NA,1.00872E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RideLondonWT,1,FALSE,FALSE,NA,NA,0.67913013
81,"@MattBeerStokes @RideLondon Thanks for sharing your story and taking on Ride London for us Matt, we really apprecia… https://t.co/llCjrEioqe",FALSE,0,MattBeerStokes,18/06/2018 14:21,TRUE,1.00869E+18,1.00872E+18,3664145776,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",GreatOrmondSt,0,FALSE,FALSE,NA,NA,0.851949648
82,@RideLondon when’s the earliest start time available on the 29th July ?,FALSE,0,RideLondon,18/06/2018 14:20,FALSE,NA,1.00872E+18,608158133,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DRS_Engineering,0,FALSE,FALSE,NA,NA,0.650287034
83,RT @DementiaUK: Time is running out to get a place for RideLondon 46! Get on your bike and help us provide families with the specialist dem…,FALSE,0,NA,18/06/2018 14:20,FALSE,NA,1.00872E+18,NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>",LIVINGdementia_,4,TRUE,FALSE,NA,NA,0.628691889
84,"I'm fundraising for Disability Snowsport UK @RideLondon , a great charity who enable anyone with a disability to pa… https://t.co/mJ5QZcEGwY",FALSE,0,NA,18/06/2018 14:18,TRUE,NA,1.00872E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",DSUKHEMEL,1,FALSE,FALSE,NA,NA,0.796741086
85,@askevanscycles @RideLondon I meant available to buy not 50% off!,FALSE,0,askevanscycles,18/06/2018 13:54,FALSE,1.00827E+18,1.00871E+18,875315978,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",KellyMorris2001,0,FALSE,FALSE,NA,NA,0.114200102
86,@craigchis @RideLondon Thanks so much for your support! We hope the training goes well,FALSE,1,craigchis,18/06/2018 13:48,FALSE,1.0087E+18,1.00871E+18,252609384,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",bloodwise_uk,0,FALSE,FALSE,NA,NA,0.837501668
87,RT @DementiaUK: Time is running out to get a place for RideLondon 46! Get on your bike and help us provide families with the specialist dem…,FALSE,0,NA,18/06/2018 13:46,FALSE,NA,1.00871E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jackamol1,4,TRUE,FALSE,NA,NA,0.628691889
88,RT @MattBeerStokes: I am running the @RideLondon 100 mile event in July for @GreatOrmondSt after they took such amazing care of my son. If…,FALSE,0,NA,18/06/2018 13:44,FALSE,NA,1.00871E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RyAylward,4,TRUE,FALSE,NA,NA,0.63491571
89,"On 29 July, Sam &amp; I are taking part in @RideLondon raising £££ for @TheRugbyCharity &amp; @TeenageCancer Please sponsor… https://t.co/XYQTPsgACo",FALSE,0,NA,18/06/2018 13:42,TRUE,NA,1.00871E+18,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",abbylacey,0,FALSE,FALSE,NA,NA,0.59213648
90,"Day 2 of @RideLondon training, 
30 miles cycled, only another 70 out of 100 to do. 
Taking on #RideLondon for 2 gre… https://t.co/xvE9cfwWiw",FALSE,1,NA,18/06/2018 13:33,TRUE,NA,1.0087E+18,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",JeremyJoseph,0,FALSE,FALSE,NA,NA,0.467879005
91,Still 35 miles to find but good to get a long ride in at an extremely busy time for @RideLondon <U+0001F4AF> training. Proud t… https://t.co/l13AOa5JhY,FALSE,8,NA,18/06/2018 13:15,TRUE,NA,1.0087E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",craigchis,1,FALSE,FALSE,NA,NA,0.670905861
92,Time is running out to get a place for RideLondon 46! Get on your bike and help us provide families with the specia… https://t.co/jatpGWPUS9,FALSE,6,NA,18/06/2018 13:08,TRUE,NA,1.0087E+18,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",DementiaUK,4,FALSE,FALSE,NA,NA,0.638985404
93,RT @EvelinaLondon: We need enthusiastic volunteers to help cheer on our incredible cyclists taking part in #RideLondon on Sunday 29 July. J…,FALSE,0,NA,18/06/2018 13:02,FALSE,NA,1.0087E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Chris_Cheadle,4,TRUE,FALSE,NA,NA,0.639385873
94,RT @SupportGSTT: We need enthusiastic volunteers to help cheer on our incredible cyclists taking part in #RideLondon on Sunday 29 July. Joi…,FALSE,0,NA,18/06/2018 12:54,FALSE,NA,1.00869E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ObiWanDave,2,TRUE,FALSE,NA,NA,0.638751235
95,RT @SupportGSTT: We need enthusiastic volunteers to help cheer on our incredible cyclists taking part in #RideLondon on Sunday 29 July. Joi…,FALSE,0,NA,18/06/2018 12:49,FALSE,NA,1.00869E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ChantlerSail,2,TRUE,FALSE,NA,NA,0.638751235
96,I am running the @RideLondon 100 mile event in July for @GreatOrmondSt after they took such amazing care of my son.… https://t.co/UpfXixgLd8,FALSE,3,NA,18/06/2018 12:45,TRUE,NA,1.00869E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",MattBeerStokes,4,FALSE,FALSE,NA,NA,0.606056019
97,On any Sunday #freedom #lovetoride #ridelondon… https://t.co/equUCqJmOi,FALSE,0,NA,18/06/2018 12:42,FALSE,NA,1.00869E+18,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",GrahamHolmes14,0,FALSE,FALSE,NA,NA,0.628476226
98,Sponsor us! Meet and support PerformancePro’s #RideLondon team and help us save lives with the One to One Children’… https://t.co/Tc3IEAnK9L,FALSE,0,NA,18/06/2018 12:35,TRUE,NA,1.00869E+18,NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>",UK_Performance,0,FALSE,FALSE,NA,NA,0.718639729
99,2018 Prudential RideLondon-Surrey 100 https://t.co/KfcNqSoMKp,FALSE,0,NA,18/06/2018 12:33,FALSE,NA,1.00869E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Garwoodfound,0,FALSE,FALSE,NA,NA,0.706455123
100,RT @EvelinaLondon: We need enthusiastic volunteers to help cheer on our incredible cyclists taking part in #RideLondon on Sunday 29 July. J…,FALSE,0,NA,18/06/2018 12:08,FALSE,NA,1.00868E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jdmcpfc1990,4,TRUE,FALSE,NA,NA,0.639385873
101,RT @MedequipUK: Matt Ward is cycling #ridelondon to raise funds for @alzheimerssoc @AlzSocLondon ! Please support by digging deep and donat…,FALSE,0,NA,18/06/2018 12:06,FALSE,NA,1.00868E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",MedequipChris,5,TRUE,FALSE,NA,NA,0.625190519
102,RT @EvelinaLondon: We need enthusiastic volunteers to help cheer on our incredible cyclists taking part in #RideLondon on Sunday 29 July. J…,FALSE,0,NA,18/06/2018 11:55,FALSE,NA,1.00868E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NorthBankJedi,4,TRUE,FALSE,NA,NA,0.639385873
103,We need enthusiastic volunteers to help cheer on our incredible cyclists taking part in #RideLondon on Sunday 29 Ju… https://t.co/9yP9eY4Fw8,FALSE,4,NA,18/06/2018 11:55,TRUE,NA,1.00868E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",SupportGSTT,2,FALSE,FALSE,NA,NA,0.635459881
104,We need enthusiastic volunteers to help cheer on our incredible cyclists taking part in #RideLondon on Sunday 29 Ju… https://t.co/rRtyDwCoJS,FALSE,6,NA,18/06/2018 11:53,TRUE,NA,1.00868E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",EvelinaLondon,4,FALSE,FALSE,NA,NA,0.635459881
105,@EnterpriseSBox @_Greenhouse_ @DameKellysTrust @ChafilwaMulenga @TeachFirst @damekellyholmes @GSClaptonBB… https://t.co/aLoODgsacz,FALSE,2,EnterpriseSBox,18/06/2018 11:52,TRUE,1.00866E+18,1.00868E+18,44367945,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",PruGoals,0,FALSE,FALSE,NA,NA,0.706455123
106,Don't miss out on your chance to take part in the @RideLondon -Surrey 46. Join Team @GreatOrmondSt today and make a… https://t.co/FCaPn0kWsx,FALSE,5,NA,18/06/2018 11:51,TRUE,NA,1.00868E+18,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",SallyGunnell,1,FALSE,FALSE,NA,NA,0.317053418
107,"RT @spinalinjuries: Join us this July to take on the historic RideLondon 100 course, alongside a team of SIA riders, all peddling to help r…",FALSE,0,NA,18/06/2018 11:48,FALSE,NA,1.00868E+18,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Dazza70Smith,1,TRUE,FALSE,NA,NA,0.716641793
108,"Join us this July to take on the historic RideLondon 100 course, alongside a team of SIA riders, all peddling to he… https://t.co/HdQr5Qksc1",FALSE,3,NA,18/06/2018 11:48,TRUE,NA,1.00868E+18,NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",spinalinjuries,1,FALSE,FALSE,NA,NA,0.72554042
109,A couple of 10 mile TT’s this week but also need to be mindful of next weeks 50 and @RideLondon on the horizon when… https://t.co/Rb9drEBp4M,FALSE,0,NA,18/06/2018 11:29,TRUE,NA,1.00867E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BarryH_71,0,FALSE,FALSE,NA,NA,0.454108463
110,"https://t.co/GCAfaRfS0T

Since she’s out training this afternoon, this deserves another mention. My girlfriend has… https://t.co/tNhLXiA1OJ",FALSE,0,NA,18/06/2018 11:29,TRUE,NA,1.00867E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DriverPotter,0,FALSE,FALSE,NA,NA,0.517881908
111,@MelScrivin @AnnoyedGrunt1 @RevolutionRides @thetourofcambs @DiscoverAd @opencycling @HumanRaceEvents… https://t.co/7i4X186xrI,FALSE,2,MelScrivin,18/06/2018 10:55,TRUE,1.00856E+18,1.00866E+18,214464363,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>",tourdemanc,0,FALSE,FALSE,NA,NA,0.706455123
112,"RT @davidecarroll: 6 weeks to @RideLondon for @Coeliac_UK and I’m TEN WHOLE POUNDS away from my fundraising target. 

any donation, large o…",FALSE,0,NA,18/06/2018 10:51,FALSE,NA,1.00866E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Coeliac_UK,2,TRUE,FALSE,NA,NA,0.446911841
113,RT @Pru_UK: Do you have what it takes to complete our Prudential @RideLondon #PruPeloton Challenge? Put your (virtual) cycling skills to th…,FALSE,0,NA,18/06/2018 10:36,FALSE,NA,1.00866E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",robinneilly,4,TRUE,FALSE,NA,NA,0.727316331
114,Anyone who knows me will appreciate  exactly why I've chosen @bloodwise_uk as my charity for this year's RideLondon… https://t.co/bsu1DXVBXR,FALSE,2,NA,18/06/2018 10:31,TRUE,NA,1.00866E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JohnMCahill,0,FALSE,FALSE,NA,NA,0.625348119
115,"2nd Day of @RideLondon training, today attempting 30 out of 100 miles 
I’m Taking on #RideLondon for @GiaGunn Trans… https://t.co/dRkuw5v3ub",FALSE,1,NA,18/06/2018 10:25,TRUE,NA,1.00866E+18,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",JeremyJoseph,0,FALSE,FALSE,NA,NA,0.605941794
116,RT @DiabeticQueen1: So @Sarahwoodman276 and I are totally taking part in @RideLondon <U+0001F4AF> HELP!! If you can share some pennies for the amazing…,FALSE,0,NA,18/06/2018 10:21,FALSE,NA,1.00866E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",therealmags,4,TRUE,FALSE,NA,NA,0.803150398
117,@obviousd123 @DiabetesUK @RideLondon It's not bad <U+0001F60A>,FALSE,0,obviousd123,18/06/2018 10:04,FALSE,1.00865E+18,1.00865E+18,236086460,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Lollinski,0,FALSE,FALSE,NA,NA,0.527672285
118,@Lollinski @DiabetesUK @RideLondon My best side! X,FALSE,0,Lollinski,18/06/2018 09:39,FALSE,1.00864E+18,1.00865E+18,143139660,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",obviousd123,0,FALSE,FALSE,NA,NA,0.847541539
119,"Look at the bum on @obviousd123 as he finished #GYBR this weekend <U+0001F632>
As an aside, Dave is raising money for… https://t.co/Yfcdp8bF21",FALSE,4,NA,18/06/2018 09:35,TRUE,NA,1.00864E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Lollinski,0,FALSE,FALSE,NA,NA,0.76380202
120,Layton and Matt #cycling in @RideLondon #fundraising for our @RCGP Spotlight project to raise awareness in… https://t.co/3NtdgWb7K1,FALSE,8,NA,18/06/2018 09:21,TRUE,NA,1.00864E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",LymeAction,4,FALSE,FALSE,NA,NA,0.652554539
121,New 19 Mile Event Added to Prudential RideLondon https://t.co/wV7Q1DdFpO,FALSE,1,NA,18/06/2018 09:08,FALSE,NA,1.00864E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",MyOutdoorsCycle,1,FALSE,FALSE,NA,NA,0.829960938
122,Here is the map of the @RideLondon I am cycling on 29th July for a fantastic cause @UKYouth. With the help of… https://t.co/o3KEgmiEBv,FALSE,4,NA,18/06/2018 08:41,TRUE,NA,1.00863E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",osteopathwest,0,FALSE,FALSE,NA,NA,0.678064516
123,"RT @gsmall15: @talklipoedema team shirt has arrived. One TL rider raising awareness of #Lipoedema #lipedema  out of 25,000 riders in the Pr…",FALSE,0,NA,18/06/2018 08:35,FALSE,NA,1.00863E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JanettyJan,2,TRUE,FALSE,NA,NA,0.632029
124,We want YOU to scream and shout! We're looking for cheerleaders to come out to #RideLondon  on July 30th! We'll eve… https://t.co/cd6u7de5Lz,FALSE,2,NA,18/06/2018 08:30,TRUE,NA,1.00863E+18,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",HarrisonsFund,1,FALSE,FALSE,NA,NA,0.676220233
125,RT @LBRUT: [NEWS] Help support Joe Fisher as he cycles 100 miles from London to Surrey to raise money for local charity @RefugeCharity http…,FALSE,0,NA,18/06/2018 08:26,FALSE,NA,1.00863E+18,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",RefugeCharity,3,TRUE,FALSE,NA,NA,0.719270422
126,@RichardPBurr @missminifer @Triton_Tools_UK @BradleyJaden @WickedUK @lesmisofficial @RunnymedeNT @lotusbiscoff… https://t.co/l5OiBxDqQp,FALSE,0,RichardPBurr,18/06/2018 08:22,TRUE,1.00846E+18,1.00863E+18,131631056,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",heidistephens,0,FALSE,FALSE,NA,NA,0.706455123
127,Thanks David @marshallvizard for supporting our #learningdisablities #charity by doing @RideLondon - We hope your f… https://t.co/BomWfoAbDt,FALSE,1,NA,18/06/2018 08:15,TRUE,NA,1.00862E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",WatfordMencap,0,FALSE,FALSE,NA,NA,0.861951061
128,"RT @gsmall15: @talklipoedema team shirt has arrived. One TL rider raising awareness of #Lipoedema #lipedema  out of 25,000 riders in the Pr…",FALSE,0,NA,18/06/2018 08:07,FALSE,NA,1.00862E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",w_dolly,2,TRUE,FALSE,NA,NA,0.632029
129,"@talklipoedema team shirt has arrived. One TL rider raising awareness of #Lipoedema #lipedema  out of 25,000 riders… https://t.co/64BuFpWRys",FALSE,2,talklipoedema,18/06/2018 08:06,TRUE,NA,1.00862E+18,822002580,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",gsmall15,2,FALSE,FALSE,NA,NA,0.631315796
130,RT @MedequipUK: Matt Ward is cycling #ridelondon to raise funds for @alzheimerssoc @AlzSocLondon ! Please support by digging deep and donat…,FALSE,0,NA,18/06/2018 07:41,FALSE,NA,1.00862E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",VeeCareChoices,5,TRUE,FALSE,NA,NA,0.625190519
131,'Photo finish': Crossing the line at yesterday's London to Brighton Cycle Ride @Love_Brighton @Viva_Brighton… https://t.co/n8HdZzc6BM,FALSE,0,NA,18/06/2018 06:59,TRUE,NA,1.00861E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",brocklissphoto,0,FALSE,FALSE,NA,NA,0.650199004
132,@AnnoyedGrunt1 @tourdemanc @RevolutionRides @thetourofcambs @DiscoverAd @opencycling @HumanRaceEvents… https://t.co/dw9JcW6RBd,FALSE,1,AnnoyedGrunt1,18/06/2018 05:53,TRUE,1.00857E+18,1.00859E+18,168244021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MelScrivin,0,FALSE,FALSE,NA,NA,0.706455123
133,@MelScrivin @tourdemanc @RevolutionRides @thetourofcambs @DiscoverAd @opencycling @HumanRaceEvents @VeloBirmingham… https://t.co/hyDrG2leYC,FALSE,2,MelScrivin,18/06/2018 04:35,TRUE,1.00856E+18,1.00857E+18,214464363,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",AnnoyedGrunt1,0,FALSE,FALSE,NA,NA,0.706455123
134,@tourdemanc @MelScrivin @RevolutionRides @thetourofcambs @DiscoverAd @opencycling @HumanRaceEvents @VeloBirmingham… https://t.co/dTS66dMjSk,FALSE,1,tourdemanc,18/06/2018 04:34,TRUE,1.00845E+18,1.00857E+18,2308434296,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",AnnoyedGrunt1,0,FALSE,FALSE,NA,NA,0.706455123
135,@tourdemanc @AnnoyedGrunt1 @RevolutionRides @thetourofcambs @DiscoverAd @opencycling @HumanRaceEvents… https://t.co/X21mbtdsjh,FALSE,1,tourdemanc,18/06/2018 04:16,TRUE,1.00845E+18,1.00856E+18,2308434296,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MelScrivin,0,FALSE,FALSE,NA,NA,0.706455123
136,"RT @LondonDynaslow: To celebrate #FathersDay I'm going for a lovely ride with my wife and young daughter. Lol, only joking. We only get to…",FALSE,0,NA,17/06/2018 22:33,FALSE,NA,1.00848E+18,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",LungCycle,3,TRUE,FALSE,NA,NA,0.711570676
137,@LoriMoreno @KMFras @JoJoDiamonds @always5star @RoarLoudTravel @Momo_sandiego @suziday123 @Jessicasquared9… https://t.co/n4bDuMP9pI,FALSE,2,LoriMoreno,17/06/2018 22:23,TRUE,1.00839E+18,1.00848E+18,15039436,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lauramariescott,0,FALSE,FALSE,NA,NA,0.706455123
138,Latest update on my prudential ride London training for Bliss charity.. Please donate if you can... so challenging… https://t.co/nmX4u6f82n,FALSE,0,NA,17/06/2018 21:54,TRUE,NA,1.00847E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",thereallisasnow,0,FALSE,FALSE,NA,NA,0.778681725
139,@RichardPBurr @Triton_Tools_UK @BradleyJaden @WickedUK @lesmisofficial @RunnymedeNT @lotusbiscoff @IslingtonCC… https://t.co/CmVxsrqeDe,FALSE,0,RichardPBurr,17/06/2018 21:11,TRUE,1.00846E+18,1.00846E+18,131631056,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",missminifer,0,FALSE,FALSE,NA,NA,0.706455123
140,@DD_B18 @RideLondon @alzheimerssoc Really appreciate that Dom. Many thanks indeed. <U+0001F44D><U+0001F3FC><U+0001F603><U+0001F44C><U+0001F3FC>,FALSE,0,DD_B18,17/06/2018 20:35,FALSE,1.00845E+18,1.00845E+18,128958409,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",andyn63,0,FALSE,FALSE,NA,NA,0.947292816
141,@andyn63 @RideLondon @alzheimerssoc Done. Good luck mate.,FALSE,1,andyn63,17/06/2018 20:34,FALSE,1.00845E+18,1.00845E+18,38169311,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>",DD_B18,0,FALSE,FALSE,NA,NA,0.989546182
